time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.5455660044456339,0.3463546682147094,13.88855348934637,0.11107666479799772,0.17611658590355095,0.0,-1.1928975144371317,0.735034926962056,3.731947965225056,0.1354235743368446,0.1404033601663928,0.0,430.53476541016084,431.15457236641987,429.9984434251605,430.6894924889942
1.8600000000000012,-0.6213036265048407,0.39305055896284896,14.117791880009678,0.11928870573344863,0.18424697248100586,0.0,-1.3325175385583596,0.822312335489846,3.9083176301223586,0.13960599772724458,0.12328250176893936,0.0,479.8780827633191,478.5919636189319,479.9891138051368,480.32222325201496
1.9200000000000013,-0.7052096854759649,0.44491351422691344,14.35546394367344,0.1273035887359466,0.19183631572318216,0.0,-1.465046729572055,0.9072117149625827,4.013312578034568,0.11746175712583676,0.13222900878888363,0.0,458.7292149197045,459.4531063878776,461.83802761909334,460.1034334748461
1.9800000000000013,-0.7968765460927557,0.5017943317051977,14.597581414329543,0.13482573882225068,0.19941554322033195,0.0,-1.5912098647080097,0.9894331814899718,4.056718456604218,0.13774264191980404,0.1106306790235675,0.0,442.70846335318686,440.94194017164494,441.50155364125476,443.1859598623097
2.0400000000000014,-0.896759416007354,0.5640847307992899,14.84469739176917,0.14334512038180325,0.2058848683882637,0.0,-1.738810216534572,1.0876815624148348,4.179567418327322,0.14935168345092362,0.10151815952451508,0.0,468.53476075994615,467.8352402275473,468.1888373440336,469.1088010836434
2.1000000000000014,-1.0061827883025156,0.6328209683787364,15.101680643490095,0.15209503892498155,0.2119568440999018,0.0,-1.9091706571160183,1.2043863149770888,4.385205260141269,0.1376634228816714,0.10055525533672048,0.0,495.2717983333922,495.20867372230305,495.4375889108001,494.5948399668275
2.1600000000000015,-1.125597250136039,0.7084875167982776,15.369189628410162,0.1605258592262242,0.21768309907814487,0.0,-2.0718126513100805,1.318575501696033,4.530637726440943,0.14567335338529216,0.08249227624130537,0.0,480.3519972582877,478.9870086896379,479.8875322692344,480.5119137824843
2.2200000000000015,-1.2541673227606227,0.790653434388289,15.642106889589424,0.1697801241560679,0.2226162698138392,0.0,-2.2142723282942445,1.421028583756036,4.56596642078339,0.16741057032817386,0.08166868294308859,0.0,448.2585964803753,448.1970778305392,446.4871395471236,448.2792007354817
2.2800000000000016,-1.3911131168126794,0.8789308636298104,15.915900992196505,0.17983175101722182,0.22812653226438062,0.0,-2.351039629224158,1.5223454452821967,4.560006552359228,0.16775886589933353,0.10687088362532152,0.0,435.2054664532884,437.3171200566268,434.98869211038493,435.0453729640661
2.3400000000000016,-1.5365491022572841,0.9735879492074749,16.19000218768802,0.18993640169889936,0.23570755005710264,0.0,-2.497436160785759,1.6336799642078348,4.57600614130414,0.1696821696982136,0.1498718024947022,0.0,442.7479690841938,446.28571539165404,443.64745666219903,443.832561055491
2.4000000000000017,-1.6911198827012268,1.0752519292631384,16.46578323730913,0.20031523030595721,0.24436463416497034,0.0,-2.655680804587687,1.7559147216363173,4.615778056884707,0.17886546062928302,0.12975361082175804,0.0,454.07445696657936,452.4761535216767,453.41242545301054,454.17769521685466
2.4600000000000017,-1.8556849239605588,1.1846965261327471,16.745145725347157,0.21099009301156713,0.25279903577704665,0.0,-2.8305070113768065,1.8930770661332061,4.695125207332555,0.1759439918280968,0.15631392188033913,0.0,466.6963267688002,468.781935064123,468.7588990906408,468.5605273382998
2.520000000000002,-2.030296516132256,1.3020567310744944,17.026803627802156,0.2220006709079403,0.2616913351055219,0.0,-2.9906466832418612,2.0197070181623804,4.692641633741066,0.195450186823818,0.12246795809728607,0.0,445.42539006196034,442.6681640218056,443.66748386347956,445.2986098245579
2.580000000000002,-2.216795484510183,1.4289427360663571,17.315879683683537,0.2344165278160215,0.26858549798200126,0.0,-3.226496172939539,2.210854098501807,4.940922889284412,0.22336621192422465,0.09211065620858098,0.0,524.4365427422284,522.3326241178428,522.1229365620342,524.1014310613998
2.640000000000002,-2.415814119036772,1.5660586996737489,17.61334559056802,0.24831982068111103,0.2737451418301804,0.0,-3.4078566695890933,2.3607092142257304,4.9734743880433605,0.24463480275483498,0.06951675210007646,0.0,463.7432535112324,461.9703635605513,461.13267295176126,462.86060244317434
2.700000000000002,-2.6251539645461834,1.7118237501143536,17.910359379717896,0.26347283074803407,0.2779939113798786,0.0,-3.570495753811939,2.49919196752881,4.926275685327831,0.2649220314037725,0.0732852724605775,0.0,437.66056757112597,437.9780966793501,437.96694454899585,439.71561455305476
2.760000000000002,-2.845755633045863,1.867434690849364,18.209211862457888,0.2802998643067909,0.2823536501130288,0.0,-3.783106277864817,2.68913815263317,5.033670041371315,0.30075244865515344,0.07138705829076689,0.0,490.40354496717873,490.26604493147147,489.1068678227848,491.8382077402218
2.820000000000002,-3.0784398849745456,2.0340264233694647,18.511772169332932,0.29800493042439236,0.2860476557674332,0.0,-3.9733034119916173,2.8652300863109916,5.050308939287468,0.28029544507895937,0.019529173083279318,0.0,466.08452208429867,462.0149310680727,467.57933135212977,466.0660201327955
2.880000000000002,-3.3218169315712744,2.210681415884906,18.812617483279052,0.3154784271988156,0.28696824265504084,0.0,-4.1394018872811005,3.0244461335874284,4.977152133100031,0.30706690726030234,0.005279183446628201,0.0,438.3942239800703,437.2081860864846,436.88801369934794,439.20116224799796
2.940000000000002,-3.575222965573147,2.3971765199204396,19.10905159695364,0.3343197247933416,0.2872937095930066,0.0,-4.307543896087624,3.1933250591279654,4.903183840045218,0.3251680226431441,0.005713421554442207,0.0,438.9760230334748,439.011969773798,439.0156109646391,440.6164799872937
3.000000000000002,-3.8393499759258347,2.594755456688277,19.402847970609688,0.3534494072065746,0.28770647912366787,0.0,-4.4966566614975445,3.393974068871597,4.888711326278291,0.3015380161955742,0.00911527509482629,0.0,462.1923424946861,462.4603280123533,462.3092110684837,460.5422372009713
3.0600000000000023,-4.11350929950673,2.8030862792262417,19.69136584019036,0.3712129541945792,0.2880818640612137,0.0,-4.642219102832457,3.5514926932803457,4.728216683236191,0.28193090348342736,-0.00018182332321973202,0.0,413.1643453809902,412.3435182214366,413.58074487387785,411.9457435303485
3.1200000000000023,-4.396257718374317,3.020851793651172,19.96959137241459,0.38853153237501736,0.28800534682337187,0.0,-4.782969818503245,3.708385625498269,4.545763775064763,0.29947353899844253,-0.0035573382362624555,0.0,406.43148600951366,406.12877740605643,403.2076192306348,404.8828217638874
3.1800000000000024,-4.688692870965543,3.2497805940473765,20.240547724020278,0.406537360945193,0.28791686564748176,0.0,-4.964861288901752,3.923650216321032,4.48496402701974,0.3013129841227304,0.0023956211413344716,0.0,451.17916774789273,451.65968637682806,450.2484105594794,450.48762699894024
3.2400000000000024,-4.9926260105988405,3.4926258483847676,20.509428568106657,0.42490699155341005,0.2878168259688403,0.0,-5.1661338513942745,4.172234652495134,4.476097515109273,0.3144043817736874,-0.01137388553016019,0.0,472.7596428214825,471.69727283944417,470.5404784302309,471.64250558365814
3.3000000000000025,-5.308617780055648,3.7506104571869563,20.77747184077872,0.44367344479740733,0.28732694774761214,0.0,-5.366766225879564,4.428287116895568,4.457009407480722,0.30930648171113906,-0.0024148701180653456,0.0,471.8287185155644,472.52016873522365,471.91308017113425,471.61302409535404
3.3600000000000025,-5.636423070568132,4.02387354997216,21.043431967252662,0.46204902092348465,0.2876654712229936,0.0,-5.56001735073264,4.681409852015405,4.40677472829497,0.29935865291538233,0.018211312564346518,0.0,463.9203889796376,465.53750505584344,465.81194471580994,465.124087150202
3.4200000000000026,-5.975974029969124,4.31273903844236,21.306532941578993,0.4798306839317563,0.2883596232446539,0.0,-5.758317599753494,4.948223966196827,4.36155438690626,0.2895866630665575,-0.007020611076021957,0.0,472.6168469070052,470.6674770583023,469.87247264364635,469.1982045479675
3.4800000000000026,-6.32719914815511,4.617437053926528,21.565953641287795,0.4972875844795741,0.2875261966796634,0.0,-5.949100453834623,5.209107353577462,4.284341672089485,0.2935351934160539,-0.03345046372515348,0.0,465.3855251382717,463.31163752608205,461.8690770627901,462.26287589121176
3.5400000000000027,-6.689286666159582,4.937025402456109,21.81878534757158,0.514609704831047,0.28547528429365787,0.0,-6.120451851333286,5.444604368970495,4.142414254031714,0.27670215617604876,-0.03568602471618417,0.0,443.54303462341613,443.3588553012525,442.9335342453925,441.63131214507376
